id,company,track,title,url,publish_date,authors,in_scope,scope_reason
hf-r-virtual-cell-challenge,huggingface,research,Arc Virtual Cell Challenge: A Primer,https://huggingface.co/blog/virtual-cell-challenge,2025-07-18,,TRUE,
hf-r-consilium-multi-llm,huggingface,research,Consilium: When Multiple LLMs Collaborate,https://huggingface.co/blog/consilium-multi-llm,2025-07-17,,TRUE,
hf-r-futurebench,huggingface,research,Back to The Future: Evaluating AI Agents on Predicting Future Events,https://huggingface.co/blog/futurebench,2025-07-17,,TRUE,
hf-r-gradio-mcp-updates,huggingface,research,Five Big Improvements to Gradio MCP Servers,https://huggingface.co/blog/gradio-mcp-updates,2025-07-17,,TRUE,
hf-r-ettin,huggingface,research,Ettin Suite: SoTA Paired Encoders and Decoders,https://huggingface.co/blog/ettin,2025-07-16,,TRUE,
hf-r-migrating-the-hub-to-xet,huggingface,research,Migrating the Hub from Git LFS to Xet,https://huggingface.co/blog/migrating-the-hub-to-xet,2025-07-15,,TRUE,
hf-r-async-robot-inference,huggingface,research,Asynchronous Robot Inference: Decoupling Action Prediction and Execution,https://huggingface.co/blog/async-robot-inference,2025-07-10,,TRUE,
hf-r-screenenv,huggingface,research,ScreenEnv: Deploy your full stack Desktop Agent,https://huggingface.co/blog/screenenv,2025-07-10,,TRUE,
hf-r-building-hf-mcp,huggingface,research,Building the Hugging Face MCP Server,https://huggingface.co/blog/building-hf-mcp,2025-07-10,,TRUE,
hf-r-reachy-mini,huggingface,research,Reachy Mini - The Open-Source Robot for Today's and Tomorrow's AI Builders,https://huggingface.co/blog/reachy-mini,2025-07-09,,TRUE,
hf-r-mi300kernels,huggingface,research,Creating custom kernels for the AMD MI300,https://huggingface.co/blog/mi300kernels,2025-07-09,,TRUE,
hf-r-gradio-mcp-servers,huggingface,research,Upskill your LLMs With Gradio MCP Servers,https://huggingface.co/blog/gradio-mcp-servers,2025-07-09,,TRUE,
hf-r-smollm3,huggingface,research,"SmolLM3: smol, multilingual, long-context reasoner",https://huggingface.co/blog/smollm3,2025-07-08,,TRUE,
hf-r-infrastructure-alerting,huggingface,research,Three Mighty Alerts Supporting Hugging Face’s Production Infrastructure,https://huggingface.co/blog/infrastructure-alerting,2025-07-08,,TRUE,
hf-r-mmdp,huggingface,research,Efficient MultiModal Data Pipeline,https://huggingface.co/blog/mmdp,2025-07-08,,TRUE,
hf-r-train-sparse-encoder,huggingface,research,Training and Finetuning Sparse Embedding Models with Sentence Transformers,https://huggingface.co/blog/train-sparse-encoder,2025-07-01,,TRUE,
hf-r-gemma3n,huggingface,research,Gemma 3n fully available in the open-source ecosystem!,https://huggingface.co/blog/gemma3n,2025-06-26,,TRUE,
hf-r-transformers-backend-sglang,huggingface,research,Transformers backend integration in SGLang,https://huggingface.co/blog/transformers-backend-sglang,2025-06-23,,TRUE,
hf-r-flux-qlora,huggingface,research,(LoRA) Fine-Tuning FLUX.1-dev on Consumer Hardware,https://huggingface.co/blog/flux-qlora,2025-06-19,,TRUE,
hf-r-inference-providers-groq,huggingface,research,Groq on Hugging Face Inference Providers 🔥,https://huggingface.co/blog/inference-providers-groq,2025-06-16,,TRUE,
hf-r-hello-hf-kernels,huggingface,research,Learn the Hugging Face Kernel Hub in 5 Minutes,https://huggingface.co/blog/hello-hf-kernels,2025-06-12,,TRUE,
hf-r-inference-providers-featherless,huggingface,research,Featherless AI on Hugging Face Inference Providers 🔥,https://huggingface.co/blog/inference-providers-featherless,2025-06-12,,TRUE,
hf-r-nvidia-training-cluster,huggingface,research,Introducing Training Cluster as a Service - a new collaboration with NVIDIA,https://huggingface.co/blog/nvidia-training-cluster,2025-06-11,,TRUE,
hf-r-screensuite,huggingface,research,ScreenSuite - The most comprehensive evaluation suite for GUI Agents!,https://huggingface.co/blog/screensuite,2025-06-06,,TRUE,
hf-r-kv-cache,huggingface,research,KV Cache from scratch in nanoVLM,https://huggingface.co/blog/kv-cache,2025-06-04,,TRUE,
hf-r-smolvla,huggingface,research,SmolVLA: Efficient Vision-Language-Action Model trained on Lerobot Community Data,https://huggingface.co/blog/smolvla,2025-06-03,,TRUE,
hf-r-vllm-colocate,huggingface,research,No GPU left behind: Unlocking Efficiency with Co-located vLLM in TRL,https://huggingface.co/blog/vllm-colocate,2025-06-03,,TRUE,
hf-r-structured-codeagent,huggingface,research,CodeAgents + Structure: A Better Way to Execute Actions,https://huggingface.co/blog/structured-codeagent,2025-05-28,,TRUE,
hf-r-liger-grpo,huggingface,research,🐯 Liger GRPO meets TRL,https://huggingface.co/blog/liger-grpo,2025-05-25,,TRUE,
hf-r-dell-ai-applications,huggingface,research,Dell Enterprise Hub is all you need to build AI on premises,https://huggingface.co/blog/dell-ai-applications,2025-05-23,,TRUE,
hf-r-python-tiny-agents,huggingface,research,Tiny Agents in Python: a MCP-powered agent in ~70 lines of code,https://huggingface.co/blog/python-tiny-agents,2025-05-23,,TRUE,
